LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1660662976.202410,3308888.000,1029,2,MX,1,100,-4
1660662976.241352,3308926.000,1046,3,MX,1,100,-4
1660662976.280293,3308964.000,1046,3,MX,1,100,-4
1660662976.319234,3309002.000,1046,3,MX,1,100,-4
1660662976.358176,3309040.000,1064,3,MX,1,100,-4
1660662976.397117,3309078.000,1064,3,MX,1,100,-5
1660662976.436058,3309116.000,1064,3,MX,1,100,-4
1660662976.474316,3309153.333,1082,3,MX,1,100,-4
1660662976.512574,3309190.667,1082,3,MX,1,100,-5
1660662976.550833,3309228.000,1082,3,MX,1,100,-5
1660662976.593360,3309269.500,1098,2,MX,1,100,-6
1660662976.635889,3309311.000,1098,2,MX,1,100,-6
1660662976.674147,3309348.333,1114,3,MX,1,100,-7
1660662976.712405,3309385.667,1114,3,MX,1,100,-7
1660662976.750663,3309423.000,1114,3,MX,1,100,-7
1660662976.791654,3309463.000,1131,2,MX,1,100,-7
1660662976.832644,3309503.000,1131,2,MX,1,100,-7
1660662976.871244,3309540.667,1147,3,MX,1,100,-8
1660662976.909844,3309578.333,1147,3,MX,1,100,-9
1660662976.948444,3309616.000,1147,3,MX,1,100,-8
1660662976.990459,3309657.000,1165,2,MX,1,100,-10
1660662977.032475,3309698.000,1165,2,MX,1,100,-9
1660662977.071074,3309735.667,1179,3,MX,1,100,-9
1660662977.109674,3309773.333,1179,3,MX,1,100,-9
1660662977.148274,3309811.000,1179,3,MX,1,100,-9
1660662977.190289,3309852.000,1196,2,MX,1,100,-9
1660662977.232305,3309893.000,1196,2,MX,1,100,-8
1660662977.277053,3309936.667,1214,3,MX,1,100,-7
1660662977.321802,3309980.333,1214,3,MX,1,100,-8
1660662977.366550,3310024.000,1214,3,MX,1,100,-8
1660662977.405491,3310062.000,1231,3,MX,1,100,-8
1660662977.444432,3310100.000,1231,3,MX,1,100,-7
1660662977.483374,3310138.000,1231,3,MX,1,100,-8
1660662977.525902,3310179.500,1245,2,MX,1,100,-7
1660662977.568430,3310221.000,1245,2,MX,1,100,-8
1660662977.606688,3310258.333,1263,3,MX,1,100,-7
1660662977.644946,3310295.667,1263,3,MX,1,100,-7
1660662977.683204,3310333.000,1263,3,MX,1,100,-9
1660662977.723683,3310372.500,1279,2,MX,1,100,-7
1660662977.764161,3310412.000,1279,2,MX,1,100,-9
1660662977.803102,3310450.000,1296,3,MX,1,100,-9
1660662977.842044,3310488.000,1296,3,MX,1,100,-7
1660662977.880985,3310526.000,1296,3,MX,1,100,-9
1660662977.919243,3310563.333,1313,3,MX,1,100,-9
1660662977.957501,3310600.667,1313,3,MX,1,100,-10
1660662977.995759,3310638.000,1313,3,MX,1,100,-9
1660662978.037775,3310679.000,1328,2,MX,1,100,-9
1660662978.079790,3310720.000,1328,2,MX,1,100,-10
1660662978.119073,3310758.333,1344,3,MX,1,100,-9
1660662978.158356,3310796.667,1344,3,MX,1,100,-10
1660662978.197639,3310835.000,1344,3,MX,1,100,-10
1660662978.236580,3310873.000,1362,3,MX,1,100,-10
1660662978.275522,3310911.000,1362,3,MX,1,100,-10
1660662978.314463,3310949.000,1362,3,MX,1,100,-10
1660662978.355966,3310989.500,1379,2,MX,1,100,-10
1660662978.397469,3311030.000,1379,2,MX,1,100,-9
1660662978.439997,3311071.500,1395,2,MX,1,100,-10
1660662978.482525,3311113.000,1395,2,MX,1,100,-10
1660662978.521466,3311151.000,1410,3,MX,1,100,-10
1660662978.560408,3311189.000,1410,3,MX,1,100,-10
1660662978.599349,3311227.000,1410,3,MX,1,100,-10
1660662978.640852,3311267.500,1428,2,MX,1,100,-12
1660662978.682355,3311308.000,1428,2,MX,1,100,-11
1660662978.721297,3311346.000,1444,3,MX,1,100,-11
1660662978.760238,3311384.000,1444,3,MX,1,100,-10
1660662978.799179,3311422.000,1444,3,MX,1,100,-9
1660662978.842903,3311464.667,1461,3,MX,1,100,-10
1660662978.886626,3311507.333,1461,3,MX,1,100,-10
1660662978.930350,3311550.000,1461,3,MX,1,100,-10
1660662978.971853,3311590.500,1476,2,MX,1,100,-10
1660662979.013356,3311631.000,1476,2,MX,1,100,-10
1660662979.052298,3311669.000,1493,3,MX,1,100,-9
1660662979.091239,3311707.000,1493,3,MX,1,100,-10
1660662979.130180,3311745.000,1493,3,MX,1,100,-10
1660662979.168438,3311782.333,1509,3,MX,1,100,-10
1660662979.206697,3311819.667,1509,3,MX,1,100,-10
1660662979.244955,3311857.000,1509,3,MX,1,100,-10
1660662979.286970,3311898.000,1527,2,MX,1,100,-10
1660662979.328986,3311939.000,1527,2,MX,1,100,-10
1660662979.368610,3311977.667,1543,3,MX,1,100,-10
1660662979.408235,3312016.333,1543,3,MX,1,100,-10
1660662979.447859,3312055.000,1543,3,MX,1,100,-10
1660662979.488850,3312095.000,1559,2,MX,1,100,-10
1660662979.529841,3312135.000,1559,2,MX,1,100,-12
1660662979.568782,3312173.000,1576,3,MX,1,100,-10
1660662979.607723,3312211.000,1576,3,MX,1,100,-10
1660662979.646665,3312249.000,1576,3,MX,1,100,-9
1660662979.685947,3312287.333,1593,3,MX,1,100,-10
1660662979.725230,3312325.667,1593,3,MX,1,100,-9
1660662979.764513,3312364.000,1593,3,MX,1,100,-9
1660662979.806016,3312404.500,1609,2,MX,1,100,-10
1660662979.847520,3312445.000,1609,2,MX,1,100,-10
1660662979.888767,3312485.250,1634,4,MX,1,100,-10
1660662979.930014,3312525.500,1634,4,MX,1,100,-11
1660662979.971261,3312565.750,1634,4,MX,1,100,-12
1660662980.012508,3312606.000,1634,4,MX,1,100,-11
1660662980.054523,3312647.000,1648,2,MX,1,100,-11
1660662980.096539,3312688.000,1648,2,MX,1,100,-11
1660662980.134455,3312725.000,1665,3,MX,1,100,-13
1660662980.172372,3312762.000,1665,3,MX,1,100,-13
1660662980.210289,3312799.000,1665,3,MX,1,100,-13
1660662980.251792,3312839.500,1682,2,MX,1,100,-13
1660662980.293295,3312880.000,1682,2,MX,1,100,-14
1660662980.332578,3312918.333,1700,3,MX,1,100,-14
1660662980.371861,3312956.667,1700,3,MX,1,100,-16
1660662980.411144,3312995.000,1700,3,MX,1,100,-16
1660662980.449743,3313032.667,1716,3,MX,1,100,-15
1660662980.488343,3313070.333,1716,3,MX,1,100,-16
1660662980.526942,3313108.000,1716,3,MX,1,100,-16
1660662980.569471,3313149.500,1731,2,MX,1,100,-17
1660662980.611999,3313191.000,1731,2,MX,1,100,-15
1660662980.650940,3313229.000,1748,3,MX,1,100,-15
1660662980.689881,3313267.000,1748,3,MX,1,100,-15
1660662980.728822,3313305.000,1748,3,MX,1,100,-14
1660662980.770326,3313345.500,1765,2,MX,1,100,-13
1660662980.811829,3313386.000,1765,2,MX,1,100,-13
1660662980.850429,3313423.667,1781,3,MX,1,100,-11
1660662980.889028,3313461.333,1781,3,MX,1,100,-13
1660662980.927628,3313499.000,1781,3,MX,1,100,-10
1660662980.971693,3313542.000,1799,3,MX,1,100,-10
1660662981.015758,3313585.000,1799,3,MX,1,100,-10
1660662981.059823,3313628.000,1799,3,MX,1,100,-8
1660662981.093128,3313660.500,1813,2,MX,1,100,-7
1660662981.126433,3313693.000,1813,2,MX,1,100,-8
1660662981.171182,3313736.667,1832,3,MX,1,100,-7
1660662981.215930,3313780.333,1832,3,MX,1,100,-6
1660662981.260678,3313824.000,1832,3,MX,1,100,-6
1660662981.298595,3313861.000,1850,3,MX,1,100,-6
1660662981.336511,3313898.000,1850,3,MX,1,100,-6
1660662981.374428,3313935.000,1850,3,MX,1,100,-7
1660662981.416444,3313976.000,1867,4,MX,1,100,-4
1660662981.458459,3314017.000,1867,4,MX,1,100,-6
1660662981.500475,3314058.000,1867,4,MX,1,100,-6
1660662981.542490,3314099.000,1867,4,MX,1,100,-7
1660662981.575795,3314131.500,1884,2,MX,1,100,-4
1660662981.609100,3314164.000,1884,2,MX,1,100,-6
1660662981.653166,3314207.000,1901,3,MX,1,100,-5
1660662981.697231,3314250.000,1901,3,MX,1,100,-4
1660662981.741296,3314293.000,1901,3,MX,1,100,-6
1660662981.780579,3314331.333,1919,3,MX,1,100,-6
1660662981.819862,3314369.667,1919,3,MX,1,100,-6
1660662981.859144,3314408.000,1919,3,MX,1,100,-6
1660662981.901160,3314449.000,1934,2,MX,1,100,-6
1660662981.943176,3314490.000,1934,2,MX,1,100,-7
1660662981.981775,3314527.667,1951,3,MX,1,100,-6
1660662982.020375,3314565.333,1951,3,MX,1,100,-5
1660662982.058975,3314603.000,1951,3,MX,1,100,-6
1660662982.100478,3314643.500,1968,2,MX,1,100,-5
1660662982.141981,3314684.000,1968,2,MX,1,100,-5
1660662982.180581,3314721.667,1984,3,MX,1,100,-5
1660662982.219181,3314759.333,1984,3,MX,1,100,-6
1660662982.257780,3314797.000,1984,3,MX,1,100,-4
1660662982.299284,3314837.500,2001,2,MX,1,100,-5
1660662982.340787,3314878.000,2001,2,MX,1,100,-5
1660662982.379728,3314916.000,2017,3,MX,1,100,-7
1660662982.418669,3314954.000,2017,3,MX,1,100,-5
1660662982.457610,3314992.000,2017,3,MX,1,100,-6
1660662982.496210,3315029.667,2036,3,MX,1,100,-5
1660662982.534810,3315067.333,2036,3,MX,1,100,-6
1660662982.573410,3315105.000,2036,3,MX,1,100,-6
1660662982.614913,3315145.500,2053,2,MX,1,100,-6
1660662982.656416,3315186.000,2053,2,MX,1,100,-5
1660662982.695699,3315224.333,2070,3,MX,1,100,-5
1660662982.734982,3315262.667,2070,3,MX,1,100,-5
1660662982.774265,3315301.000,2070,3,MX,1,100,-4
1660662982.815768,3315341.500,2086,2,MX,1,100,-6
1660662982.857271,3315382.000,2086,2,MX,1,100,-5
1660662982.901336,3315425.000,2104,3,MX,1,100,-6
1660662982.945401,3315468.000,2104,3,MX,1,100,-7
1660662982.989466,3315511.000,2104,3,MX,1,100,-6
1660662983.022771,3315543.500,2120,2,MX,1,100,-6
1660662983.056077,3315576.000,2120,2,MX,1,100,-4
1660662983.100483,3315619.333,2137,3,MX,1,100,-5
1660662983.144890,3315662.667,2137,3,MX,1,100,-6
1660662983.189297,3315706.000,2137,3,MX,1,100,-6
1660662983.222602,3315738.500,2152,2,MX,1,100,-5
1660662983.255907,3315771.000,2152,2,MX,1,100,-6
1660662983.300655,3315814.667,2172,3,MX,1,100,-6
1660662983.345403,3315858.333,2172,3,MX,1,100,-5
1660662983.390152,3315902.000,2172,3,MX,1,100,-6
1660662983.428751,3315939.667,2188,3,MX,1,100,-4
1660662983.467351,3315977.333,2188,3,MX,1,100,-5
1660662983.505951,3316015.000,2188,3,MX,1,100,-5
1660662983.544209,3316052.333,2205,3,MX,1,100,-4
1660662983.582467,3316089.667,2205,3,MX,1,100,-6
1660662983.620725,3316127.000,2205,3,MX,1,100,-6
1660662983.663253,3316168.500,2222,2,MX,1,100,-6
1660662983.705781,3316210.000,2222,2,MX,1,100,-5
1660662983.744381,3316247.667,2237,3,MX,1,100,-6
1660662983.782980,3316285.333,2237,3,MX,1,100,-6
1660662983.821580,3316323.000,2237,3,MX,1,100,-5
1660662983.863083,3316363.500,2253,2,MX,1,100,-6
1660662983.904587,3316404.000,2253,2,MX,1,100,-5
1660662983.943870,3316442.333,2271,3,MX,1,100,-4
1660662983.983152,3316480.667,2271,3,MX,1,100,-5
1660662984.022435,3316519.000,2271,3,MX,1,100,-5
1660662984.064451,3316560.000,2287,2,MX,1,100,-6
1660662984.106467,3316601.000,2287,2,MX,1,100,-5
1660662984.145066,3316638.667,2302,3,MX,1,100,-5
1660662984.183666,3316676.333,2302,3,MX,1,100,-6
1660662984.222265,3316714.000,2302,3,MX,1,100,-7
1660662984.263769,3316754.500,2319,2,MX,1,100,-6
1660662984.305272,3316795.000,2319,2,MX,1,100,-5
1660662984.343872,3316832.667,2337,3,MX,1,100,-6
1660662984.382471,3316870.333,2337,3,MX,1,100,-6
1660662984.421071,3316908.000,2337,3,MX,1,100,-6
1660662984.463087,3316949.000,2353,2,MX,1,100,-6
1660662984.505102,3316990.000,2353,2,MX,1,100,-6
1660662984.549850,3317033.667,2371,3,MX,1,100,-5
1660662984.594599,3317077.333,2371,3,MX,1,100,-6
1660662984.639347,3317121.000,2371,3,MX,1,100,-5
1660662984.677605,3317158.333,2385,3,MX,1,100,-5
1660662984.715863,3317195.667,2385,3,MX,1,100,-6
1660662984.754122,3317233.000,2385,3,MX,1,100,-5
1660662984.795112,3317273.000,2402,2,MX,1,100,-5
1660662984.836103,3317313.000,2402,2,MX,1,100,-6
1660662984.875386,3317351.333,2419,3,MX,1,100,-5
1660662984.914669,3317389.667,2419,3,MX,1,100,-5
1660662984.953952,3317428.000,2419,3,MX,1,100,-6
1660662984.992551,3317465.667,2436,3,MX,1,100,-4
1660662985.031151,3317503.333,2436,3,MX,1,100,-6
1660662985.069751,3317541.000,2436,3,MX,1,100,-6
1660662985.111766,3317582.000,2450,2,MX,1,100,-4
1660662985.153782,3317623.000,2450,2,MX,1,100,-5
1660662985.193065,3317661.333,2472,3,MX,1,100,-6
1660662985.232348,3317699.667,2472,3,MX,1,100,-5
1660662985.271631,3317738.000,2472,3,MX,1,100,-5
1660662985.310230,3317775.667,2492,3,MX,1,100,-5
1660662985.348830,3317813.333,2492,3,MX,1,100,-5
1660662985.387430,3317851.000,2492,3,MX,1,100,-6
1660662985.428421,3317891.000,2509,2,MX,1,100,-5
1660662985.469411,3317931.000,2509,2,MX,1,100,-5
1660662985.508353,3317969.000,2525,3,MX,1,100,-4
1660662985.547294,3318007.000,2525,3,MX,1,100,-5
1660662985.586235,3318045.000,2525,3,MX,1,100,-3
1660662985.627738,3318085.500,2541,2,MX,1,100,-4
1660662985.669242,3318126.000,2541,2,MX,1,100,-4
1660662985.713648,3318169.333,2557,3,MX,1,100,-4
1660662985.758055,3318212.667,2557,3,MX,1,100,-4
1660662985.802462,3318256.000,2557,3,MX,1,100,-5
1660662985.835254,3318288.000,2574,2,MX,1,100,-4
1660662985.868047,3318320.000,2574,2,MX,1,100,-5
1660662985.912112,3318363.000,2591,3,MX,1,100,-4
1660662985.956177,3318406.000,2591,3,MX,1,100,-4
1660662986.000242,3318449.000,2591,3,MX,1,100,-4
1660662986.039184,3318487.000,2608,3,MX,1,100,-5
1660662986.078125,3318525.000,2608,3,MX,1,100,-5
1660662986.117066,3318563.000,2608,3,MX,1,100,-6
1660662986.159594,3318604.500,2622,2,MX,1,100,-4
1660662986.202122,3318646.000,2622,2,MX,1,100,-5
1660662986.240722,3318683.667,2640,3,MX,1,100,-4
1660662986.279322,3318721.333,2640,3,MX,1,100,-5
1660662986.317921,3318759.000,2640,3,MX,1,100,-5
1660662986.359937,3318800.000,2659,2,MX,1,100,-6
1660662986.401953,3318841.000,2659,2,MX,1,100,-6
1660662986.440894,3318879.000,2676,3,MX,1,100,-4
1660662986.479835,3318917.000,2676,3,MX,1,100,-4
1660662986.518776,3318955.000,2676,3,MX,1,100,-5
1660662986.560280,3318995.500,2691,2,MX,1,100,-6
1660662986.601783,3319036.000,2691,2,MX,1,100,-4
1660662986.640383,3319073.667,2710,3,MX,1,100,-5
1660662986.678982,3319111.333,2710,3,MX,1,100,-5
1660662986.717582,3319149.000,2710,3,MX,1,100,-5
1660662986.756182,3319186.667,2726,3,MX,1,100,-4
1660662986.794781,3319224.333,2726,3,MX,1,100,-6
1660662986.833381,3319262.000,2726,3,MX,1,100,-4
1660662986.873859,3319301.500,2743,2,MX,1,100,-5
1660662986.914338,3319341.000,2743,2,MX,1,100,-6
1660662986.953621,3319379.333,2760,3,MX,1,100,-5
1660662986.992904,3319417.667,2760,3,MX,1,100,-6
1660662987.032187,3319456.000,2760,3,MX,1,100,-6
1660662987.074202,3319497.000,2775,2,MX,1,100,-4
1660662987.116218,3319538.000,2775,2,MX,1,100,-5
1660662987.154817,3319575.667,2791,3,MX,1,100,-5
1660662987.193417,3319613.333,2791,3,MX,1,100,-4
1660662987.232017,3319651.000,2791,3,MX,1,100,-6
1660662987.273520,3319691.500,2810,2,MX,1,100,-4
1660662987.315023,3319732.000,2810,2,MX,1,100,-5
1660662987.360113,3319776.000,2826,3,MX,1,100,-6
1660662987.405203,3319820.000,2826,3,MX,1,100,-5
1660662987.450293,3319864.000,2826,3,MX,1,100,-3
1660662987.489234,3319902.000,2843,3,MX,1,100,-4
1660662987.528176,3319940.000,2843,3,MX,1,100,-4
1660662987.567117,3319978.000,2843,3,MX,1,100,-5
1660662987.606058,3320016.000,2860,3,MX,1,100,-4
1660662987.645000,3320054.000,2860,3,MX,1,100,-5
1660662987.683941,3320092.000,2860,3,MX,1,100,-5
1660662987.724931,3320132.000,2877,2,MX,1,100,-4
1660662987.765922,3320172.000,2877,2,MX,1,100,-5
1660662987.804180,3320209.333,2893,3,MX,1,100,-4
1660662987.842438,3320246.667,2893,3,MX,1,100,-4
1660662987.880697,3320284.000,2893,3,MX,1,100,-5
1660662987.919638,3320322.000,2911,3,MX,1,100,-5
1660662987.958579,3320360.000,2911,3,MX,1,100,-5
1660662987.997520,3320398.000,2911,3,MX,1,100,-4
1660662988.039536,3320439.000,2926,2,MX,1,100,-4
1660662988.081552,3320480.000,2926,2,MX,1,100,-5
1660662988.120151,3320517.667,2942,3,MX,1,100,-5
1660662988.158751,3320555.333,2942,3,MX,1,100,-4
1660662988.197351,3320593.000,2942,3,MX,1,100,-5
1660662988.239366,3320634.000,2959,2,MX,1,100,-4
1660662988.281382,3320675.000,2959,2,MX,1,100,-4
1660662988.320323,3320713.000,2977,3,MX,1,100,-4
1660662988.359265,3320751.000,2977,3,MX,1,100,-4
1660662988.398206,3320789.000,2977,3,MX,1,100,-5
1660662988.440221,3320830.000,2993,2,MX,1,100,-4
1660662988.482237,3320871.000,2993,2,MX,1,100,-6
1660662988.526985,3320914.667,3008,3,MX,1,100,-5
1660662988.571734,3320958.333,3008,3,MX,1,100,-5
1660662988.616482,3321002.000,3008,3,MX,1,100,-4
1660662988.649787,3321034.500,3025,2,MX,1,100,-4
1660662988.683092,3321067.000,3025,2,MX,1,100,-4
1660662988.726816,3321109.667,3042,3,MX,1,100,-5
1660662988.770539,3321152.333,3042,3,MX,1,100,-5
1660662988.814263,3321195.000,3042,3,MX,1,100,-5
1660662988.853204,3321233.000,3058,3,MX,1,100,-5
1660662988.892145,3321271.000,3058,3,MX,1,100,-6
1660662988.931087,3321309.000,3058,3,MX,1,100,-4
1660662988.973102,3321350.000,3074,2,MX,1,100,-5
1660662989.015118,3321391.000,3074,2,MX,1,100,-6
1660662989.053376,3321428.333,3090,3,MX,1,100,-5
1660662989.091634,3321465.667,3090,3,MX,1,100,-5
1660662989.129892,3321503.000,3090,3,MX,1,100,-4
1660662989.171395,3321543.500,3107,2,MX,1,100,-5
1660662989.212898,3321584.000,3107,2,MX,1,100,-5
1660662989.251840,3321622.000,3126,3,MX,1,100,-5
1660662989.290781,3321660.000,3126,3,MX,1,100,-5
1660662989.329722,3321698.000,3126,3,MX,1,100,-6
1660662989.368322,3321735.667,3146,3,MX,1,100,-5
1660662989.406922,3321773.333,3146,3,MX,1,100,-5
1660662989.445521,3321811.000,3146,3,MX,1,100,-5
1660662989.488050,3321852.500,3160,2,MX,1,100,-5
1660662989.530577,3321894.000,3160,2,MX,1,100,-6
1660662989.569177,3321931.667,3180,3,MX,1,100,-5
1660662989.607777,3321969.333,3180,3,MX,1,100,-5
1660662989.646376,3322007.000,3180,3,MX,1,100,-5
1660662989.687880,3322047.500,3196,2,MX,1,100,-4
1660662989.729383,3322088.000,3196,2,MX,1,100,-5
1660662989.767982,3322125.667,3213,3,MX,1,100,-5
1660662989.806582,3322163.333,3213,3,MX,1,100,-6
1660662989.845182,3322201.000,3213,3,MX,1,100,-5
1660662989.887197,3322242.000,3228,2,MX,1,100,-6
1660662989.929213,3322283.000,3228,2,MX,1,100,-5
1660662989.967471,3322320.333,3245,3,MX,1,100,-5
1660662990.005729,3322357.667,3245,3,MX,1,100,-4
1660662990.043988,3322395.000,3245,3,MX,1,100,-4
1660662990.085491,3322435.500,3261,2,MX,1,100,-5
1660662990.126994,3322476.000,3261,2,MX,1,100,-5
1660662990.171401,3322519.333,3278,3,MX,1,100,-4
1660662990.215807,3322562.667,3278,3,MX,1,100,-4
1660662990.260214,3322606.000,3278,3,MX,1,100,-5
1660662990.299155,3322644.000,3296,3,MX,1,100,-4
1660662990.338097,3322682.000,3296,3,MX,1,100,-4
1660662990.377038,3322720.000,3296,3,MX,1,100,-4
1660662990.416662,3322758.667,3318,3,MX,1,100,-5
1660662990.456287,3322797.333,3318,3,MX,1,100,-5
1660662990.495911,3322836.000,3318,3,MX,1,100,-4
1660662990.534169,3322873.333,3333,3,MX,1,100,-4
1660662990.572428,3322910.667,3333,3,MX,1,100,-4
1660662990.610686,3322948.000,3333,3,MX,1,100,-5
1660662990.652189,3322988.500,3350,2,MX,1,100,-5
1660662990.693692,3323029.000,3350,2,MX,1,100,-5
1660662990.732975,3323067.333,3366,3,MX,1,100,-6
1660662990.772258,3323105.667,3366,3,MX,1,100,-5
1660662990.811541,3323144.000,3366,3,MX,1,100,-5
1660662990.853044,3323184.500,3383,2,MX,1,100,-5
1660662990.894547,3323225.000,3383,2,MX,1,100,-5
1660662990.933147,3323262.667,3399,3,MX,1,100,-4
1660662990.971746,3323300.333,3399,3,MX,1,100,-5
1660662991.010346,3323338.000,3399,3,MX,1,100,-6
1660662991.051849,3323378.500,3415,2,MX,1,100,-5
1660662991.093353,3323419.000,3415,2,MX,1,100,-4
1660662991.131952,3323456.667,3431,3,MX,1,100,-6
1660662991.170552,3323494.333,3431,3,MX,1,100,-6
1660662991.209152,3323532.000,3431,3,MX,1,100,-5
1660662991.253558,3323575.333,3450,3,MX,1,100,-6
1660662991.297965,3323618.667,3450,3,MX,1,100,-5
1660662991.342372,3323662.000,3450,3,MX,1,100,-6
1660662991.384900,3323703.500,3468,2,MX,1,100,-6
1660662991.427428,3323745.000,3468,2,MX,1,100,-4
1660662991.466027,3323782.667,3483,3,MX,1,100,-4
1660662991.504627,3323820.333,3483,3,MX,1,100,-5
1660662991.543227,3323858.000,3483,3,MX,1,100,-4
1660662991.585243,3323899.000,3500,2,MX,1,100,-4
1660662991.627258,3323940.000,3500,2,MX,1,100,-4
1660662991.666199,3323978.000,3517,3,MX,1,100,-5
1660662991.705141,3324016.000,3517,3,MX,1,100,-5
1660662991.744082,3324054.000,3517,3,MX,1,100,-4
1660662991.782340,3324091.333,3533,3,MX,1,100,-4
1660662991.820598,3324128.667,3533,3,MX,1,100,-5
1660662991.858856,3324166.000,3533,3,MX,1,100,-5
1660662991.900872,3324207.000,3550,2,MX,1,100,-5
1660662991.942888,3324248.000,3550,2,MX,1,100,-4
1660662991.981829,3324286.000,3565,3,MX,1,100,-5
1660662992.020770,3324324.000,3565,3,MX,1,100,-5
1660662992.059711,3324362.000,3565,3,MX,1,100,-5
1660662992.097969,3324399.333,3582,3,MX,1,100,-5
1660662992.136228,3324436.667,3582,3,MX,1,100,-5
1660662992.174486,3324474.000,3582,3,MX,1,100,-4
1660662992.215989,3324514.500,3598,2,MX,1,100,-5
1660662992.257492,3324555.000,3598,2,MX,1,100,-4
1660662992.301899,3324598.333,3617,3,MX,1,100,-4
1660662992.346305,3324641.667,3617,3,MX,1,100,-4
1660662992.390712,3324685.000,3617,3,MX,1,100,-4
1660662992.429312,3324722.667,3633,3,MX,1,100,-4
1660662992.467912,3324760.333,3633,3,MX,1,100,-6
1660662992.506511,3324798.000,3633,3,MX,1,100,-6
1660662992.549039,3324839.500,3648,2,MX,1,100,-5
1660662992.591567,3324881.000,3648,2,MX,1,100,-7
1660662992.630509,3324919.000,3665,3,MX,1,100,-4
1660662992.669450,3324957.000,3665,3,MX,1,100,-4
1660662992.708391,3324995.000,3665,3,MX,1,100,-5
1660662992.749382,3325035.000,3682,2,MX,1,100,-5
1660662992.790373,3325075.000,3682,2,MX,1,100,-4
1660662992.829656,3325113.333,3698,3,MX,1,100,-4
1660662992.868938,3325151.667,3698,3,MX,1,100,-5
1660662992.908221,3325190.000,3698,3,MX,1,100,-4
1660662992.947163,3325228.000,3716,3,MX,1,100,-5
1660662992.986104,3325266.000,3716,3,MX,1,100,-4
1660662993.025045,3325304.000,3716,3,MX,1,100,-5
1660662993.066036,3325344.000,3732,2,MX,1,100,-5
1660662993.107027,3325384.000,3732,2,MX,1,100,-5
1660662993.145968,3325422.000,3749,3,MX,1,100,-5
1660662993.184909,3325460.000,3749,3,MX,1,100,-5
1660662993.223851,3325498.000,3749,3,MX,1,100,-4
1660662993.262450,3325535.667,3766,3,MX,1,100,-5
1660662993.301050,3325573.333,3766,3,MX,1,100,-5
1660662993.339650,3325611.000,3766,3,MX,1,100,-5
1660662993.381665,3325652.000,3784,2,MX,1,100,-5
1660662993.423681,3325693.000,3784,2,MX,1,100,-5
1660662993.465184,3325733.500,3798,2,MX,1,100,-4
1660662993.506687,3325774.000,3798,2,MX,1,100,-5
1660662993.545287,3325811.667,3816,3,MX,1,100,-5
1660662993.583887,3325849.333,3816,3,MX,1,100,-6
1660662993.622487,3325887.000,3816,3,MX,1,100,-4
1660662993.663990,3325927.500,3832,2,MX,1,100,-5
1660662993.705493,3325968.000,3832,2,MX,1,100,-6
1660662993.744776,3326006.333,3849,3,MX,1,100,-4
1660662993.784059,3326044.667,3849,3,MX,1,100,-5
1660662993.823342,3326083.000,3849,3,MX,1,100,-4
1660662993.867748,3326126.333,3865,3,MX,1,100,-5
1660662993.912155,3326169.667,3865,3,MX,1,100,-6
1660662993.956562,3326213.000,3865,3,MX,1,100,-4
1660662993.989354,3326245.000,3881,2,MX,1,100,-4
1660662994.022147,3326277.000,3881,2,MX,1,100,-5
1660662994.067237,3326321.000,3897,3,MX,1,100,-5
1660662994.112327,3326365.000,3897,3,MX,1,100,-4
1660662994.157417,3326409.000,3897,3,MX,1,100,-5
1660662994.195675,3326446.333,3914,3,MX,1,100,-5
1660662994.233933,3326483.667,3914,3,MX,1,100,-6
1660662994.272191,3326521.000,3914,3,MX,1,100,-6
1660662994.314207,3326562.000,3932,2,MX,1,100,-4
1660662994.356222,3326603.000,3932,2,MX,1,100,-5
1660662994.395164,3326641.000,3947,3,MX,1,100,-6
1660662994.434105,3326679.000,3947,3,MX,1,100,-5
1660662994.473046,3326717.000,3947,3,MX,1,100,-4
1660662994.514037,3326757.000,3963,2,MX,1,100,-6
1660662994.555028,3326797.000,3963,2,MX,1,100,-5
1660662994.593286,3326834.333,3983,3,MX,1,100,-5
1660662994.631544,3326871.667,3983,3,MX,1,100,-4
1660662994.669802,3326909.000,3983,3,MX,1,100,-6
1660662994.709085,3326947.333,3999,3,MX,1,100,-5
1660662994.748368,3326985.667,3999,3,MX,1,100,-6
1660662994.787651,3327024.000,3999,3,MX,1,100,-5
1660662994.829154,3327064.500,4015,2,MX,1,100,-5
1660662994.870657,3327105.000,4015,2,MX,1,100,-4
1660662994.909598,3327143.000,4031,3,MX,1,100,-4
1660662994.948540,3327181.000,4031,3,MX,1,100,-6
1660662994.987481,3327219.000,4031,3,MX,1,100,-5
1660662995.029497,3327260.000,4048,2,MX,1,100,-6
1660662995.071512,3327301.000,4048,2,MX,1,100,-6
1660662995.115919,3327344.333,4064,3,MX,1,100,-4
1660662995.160326,3327387.667,4064,3,MX,1,100,-4
1660662995.204732,3327431.000,4064,3,MX,1,100,-4
1660662995.238037,3327463.500,4082,2,MX,1,100,-5
1660662995.271343,3327496.000,4082,2,MX,1,100,-5
1660662995.316432,3327540.000,4097,3,MX,1,100,-5
1660662995.361522,3327584.000,4097,3,MX,1,100,-4
1660662995.406612,3327628.000,4097,3,MX,1,100,-5
1660662995.444870,3327665.333,4114,3,MX,1,100,-6
